ID,conf90,conf95,conf99,numberCys,numberCysCys,pattern1,pattern2,pattern3,pattern4,pattern5
g8077.t1,1,1,1,1,0,0,1,1,0,1
g8078.t1,1,1,1,1,1,0,1,1,0,1
g8079.t1,1,1,1,1,1,0,1,1,0,1
g8080.t1,0,0,0,0,0,1,1,1,0,1
g8081.t1,1,1,1,1,1,0,1,1,0,1
g8082.t1,1,1,1,1,0,1,1,1,1,1
g8083.t1,1,1,1,1,0,0,1,1,0,1
g8084.t1,1,1,1,0,0,0,1,1,0,1
g8085.t1,1,1,1,1,0,0,1,1,0,1
g8086.t1,1,1,1,0,0,0,1,1,0,1
g8087.t1,1,1,1,0,0,0,1,1,1,1
g8088.t1,1,1,1,1,0,0,1,1,0,1
g8089.t1,1,1,1,0,0,0,1,1,1,1
g8090.t1,1,1,1,1,0,0,1,1,0,1
g8091.t1,1,1,1,1,0,0,1,1,1,1
g8092.t1,1,1,1,0,0,0,1,1,0,1
g8093.t1,1,1,1,0,0,0,1,1,0,1
g8094.t1,1,1,1,0,0,0,1,1,1,1
g8095.t1,1,1,1,1,0,0,1,1,0,1
g8096.t1,1,1,1,1,0,0,1,1,0,1
g8097.t1,1,1,1,0,0,0,1,1,1,1
g8098.t1,1,1,1,1,0,0,1,1,0,1
g8099.t1,1,1,0,0,0,1,1,1,0,1
g8100.t1,1,1,1,1,0,0,1,1,1,1
g8101.t1,1,1,1,1,0,0,1,1,1,1
g8102.t1,1,1,1,1,0,0,1,1,1,1
g8103.t1,0,0,0,1,0,0,1,1,1,1
g8104.t1,1,0,0,1,0,0,1,1,1,1
g8105.t1,1,1,1,0,1,1,1,1,0,1
g8106.t1,1,1,1,1,0,0,1,1,0,1
g8107.t1,1,1,1,1,0,0,1,1,0,1
g8108.t1,0,0,0,1,0,1,1,1,1,1
g8109.t1,1,1,1,1,1,0,1,0,0,1
g8110.t1,1,1,0,1,0,1,1,1,1,1
g8111.t1,1,1,1,1,0,0,1,1,0,1
g8112.t1,1,1,1,0,0,1,1,1,1,1
g8113.t1,1,1,1,1,1,0,1,1,0,1
g8114.t1,1,1,1,1,0,0,1,1,0,1
g8115.t1,1,1,0,1,0,0,1,1,1,1
g8116.t1,1,1,1,1,0,0,1,1,0,1
g8117.t1,0,0,0,0,0,0,1,1,1,1
g8118.t1,1,1,1,1,1,0,1,0,0,1
g8119.t1,0,0,0,0,0,1,1,1,1,1
g8120.t1,1,1,1,0,0,0,1,1,0,1
g8121.t1,1,1,1,1,1,0,1,1,0,1
g8122.t1,1,1,1,1,0,0,1,1,1,1
g8123.t1,1,1,1,1,0,0,1,1,0,1
g8124.t1,1,1,1,1,1,0,1,1,0,1
g8125.t1,1,1,0,1,0,0,1,1,1,1
g8126.t1,1,1,1,0,0,0,1,1,0,1
g8127.t1,1,1,1,1,0,1,1,1,0,1
g8128.t1,1,1,1,1,0,0,1,1,0,1
g8129.t1,1,1,1,0,0,0,1,1,0,1
g8130.t1,0,0,0,1,0,1,1,1,1,1
g8131.t1,1,1,1,0,0,0,1,1,0,1
g8132.t1,1,1,1,0,0,0,1,1,0,1
g8133.t1,1,1,1,0,0,0,1,1,1,1
g8134.t1,1,1,1,1,0,0,1,0,0,1
g8135.t1,1,1,1,1,0,0,1,1,0,1
g8136.t1,1,1,1,1,0,0,1,1,1,1
g8137.t1,1,1,1,1,0,0,1,1,0,1
g8138.t1,1,1,1,0,0,1,1,1,1,1
g8139.t1,1,1,1,1,1,0,1,1,0,1
g8140.t1,1,1,1,1,0,1,1,1,1,1
g8141.t1,1,1,1,0,0,0,1,1,0,1
g8142.t1,1,1,1,1,0,1,1,1,0,1
g8143.t1,1,1,1,1,1,0,1,0,0,1
g8144.t1,1,1,1,1,0,1,1,1,1,1
g8145.t1,1,1,1,1,0,0,1,1,0,1
g8146.t1,1,1,1,0,0,0,1,1,0,1
g8147.t1,1,1,1,1,0,0,1,1,0,1
g8148.t1,1,1,1,1,0,0,1,1,1,1
g8149.t1,1,1,1,0,0,1,1,1,0,1
g8150.t1,1,0,0,1,0,1,1,1,1,1
g8151.t1,1,1,1,1,0,0,1,1,0,1
g8152.t1,0,0,0,0,0,0,1,1,0,1
g8153.t1,1,1,1,1,0,0,1,1,0,1
g8154.t1,1,1,1,1,0,0,1,1,0,1
g8155.t1,1,1,1,0,0,0,1,1,1,1
g8156.t1,1,1,0,0,0,0,1,1,0,1
g8157.t1,1,0,0,1,0,1,1,1,1,1
g8158.t1,1,1,1,1,0,0,1,1,1,1
g8159.t1,1,1,1,1,0,0,1,1,0,1
g8160.t1,1,1,1,1,0,0,1,1,1,1
g8161.t1,1,1,1,1,0,0,1,1,1,1
g8162.t1,1,1,1,1,0,0,1,1,0,1
g8163.t1,1,1,1,1,0,0,1,1,0,1
g8164.t1,1,1,1,1,0,0,1,1,0,1
g8165.t1,1,1,1,1,1,0,1,1,0,1
g8166.t1,1,1,1,0,0,0,1,1,0,1
g8167.t1,0,0,0,1,0,0,1,1,1,1
g8168.t1,1,1,1,1,0,0,1,1,0,1
g8169.t1,1,1,1,1,0,1,1,1,1,1
g8170.t1,1,1,1,1,1,0,1,1,0,1
g8171.t1,1,1,1,1,0,0,0,1,0,1
g8172.t1,1,1,1,1,0,0,1,1,0,1
g8173.t1,1,1,1,1,0,0,1,1,1,1
g8174.t1,1,1,1,1,0,0,1,1,1,1
g8175.t1,1,1,1,0,0,0,1,1,1,1
g8176.t1,1,1,1,0,0,0,1,1,1,1
g8177.t1,1,1,1,0,0,0,1,1,0,1
g8178.t1,1,1,1,0,0,0,1,1,0,1
g8179.t1,1,1,1,1,0,0,1,1,0,1
g8180.t1,1,1,1,1,0,0,1,1,0,1
g8181.t1,1,1,1,1,0,0,1,1,0,1
g8182.t1,1,1,1,0,0,1,1,1,1,1
g8183.t1,1,1,1,0,0,1,1,1,1,1
g8184.t1,1,1,1,1,0,0,1,1,0,1
g8185.t1,1,1,1,1,0,0,1,1,0,1
g8186.t1,1,1,1,1,0,1,1,1,1,1
g8187.t1,1,1,1,1,0,0,1,1,0,1
g8188.t1,1,1,1,0,0,0,1,1,0,1
g8189.t1,1,1,1,0,1,0,1,1,0,1
g8190.t1,1,1,1,1,0,0,1,1,0,1
g8191.t1,1,1,1,1,0,0,1,1,0,1
g8192.t1,1,1,1,0,0,0,1,0,0,1
g8193.t1,1,1,1,1,0,0,1,1,0,1
g8194.t1,1,1,1,0,1,0,1,1,0,1
g8195.t1,1,1,1,1,0,1,1,1,1,1
g8196.t1,1,0,0,0,0,0,1,1,1,1
g8197.t1,1,1,1,0,0,0,1,1,0,1
g8198.t1,1,1,1,0,1,0,1,1,0,1
g8199.t1,1,1,1,1,0,0,1,1,1,1
g8200.t1,1,1,1,1,0,0,1,1,1,1
g8201.t1,1,1,1,1,0,0,1,1,0,1
g8202.t1,1,1,1,1,0,0,1,1,0,1
g8203.t1,1,1,1,0,0,0,1,0,0,1
g8204.t1,1,1,1,0,0,0,1,1,0,1
g8205.t1,1,1,0,1,0,1,1,1,0,1
g8206.t1,1,1,1,1,0,0,1,1,0,1
g8207.t1,1,1,1,0,0,0,1,1,0,1
g8208.t1,1,1,1,0,0,0,1,1,0,1
g8209.t1,1,1,1,1,0,0,1,1,0,1
g8210.t1,0,0,0,1,0,1,1,1,1,1
g8211.t1,1,1,1,0,0,0,1,1,1,1
g8212.t1,1,1,1,1,0,0,1,1,1,1
g8213.t1,1,1,1,1,0,0,1,1,0,1
g8214.t1,1,1,1,0,1,0,1,1,1,1
g8215.t1,1,1,1,1,0,0,1,1,1,1
g8216.t1,1,1,1,1,0,1,1,1,1,1
g8217.t1,0,0,0,1,0,0,1,1,1,1
g8218.t1,1,1,1,1,1,1,1,1,1,1
g8219.t1,1,1,1,0,0,0,1,1,1,1
g8220.t1,1,1,1,0,1,0,1,1,0,1
g8221.t1,1,1,1,1,1,0,1,1,0,1
g8222.t1,1,1,1,0,0,0,1,1,0,1
g8223.t1,1,0,0,0,0,0,1,0,0,1
g8224.t1,1,1,1,1,0,0,1,1,1,1
g8225.t1,1,1,1,0,1,0,1,1,1,1
g8226.t1,0,0,0,0,0,1,1,1,0,1
g8227.t1,0,0,0,1,0,1,1,1,1,1
g8228.t1,1,1,1,1,1,0,1,1,0,1
g8229.t1,1,1,1,1,0,0,1,1,0,1
g8230.t1,1,1,1,1,0,0,1,1,0,1
g8231.t1,0,0,0,1,0,1,1,1,1,1
g8232.t1,1,1,1,0,0,1,1,1,0,1
g8233.t1,1,1,1,0,0,0,1,1,0,1
g8234.t1,1,1,1,1,0,0,1,1,1,1
g8235.t1,1,1,1,1,0,1,1,1,0,1
g8236.t1,1,1,1,1,1,0,1,1,0,1
g8237.t1,1,1,1,1,0,0,1,1,0,1
g8238.t1,1,1,1,0,0,0,1,1,1,1
g8239.t1,0,0,0,1,0,1,1,1,1,1
g8240.t1,1,1,1,1,0,0,1,1,0,1
g8241.t1,1,1,1,1,0,0,1,1,0,1
g8242.t1,1,1,1,0,1,0,1,1,0,1
g8243.t1,1,1,1,1,0,1,1,1,1,1
g8244.t1,0,0,0,1,0,1,1,1,1,1
g8245.t1,1,1,1,0,0,0,1,1,1,1
g8246.t1,1,1,1,1,0,0,1,1,0,1
g8247.t1,1,1,1,1,0,0,1,1,0,1
g8248.t1,0,0,0,1,0,0,1,1,0,1
g8249.t1,1,1,1,1,1,0,1,1,0,1
g8250.t1,1,1,1,0,0,0,1,1,0,1
g8251.t1,1,1,1,1,0,0,1,1,0,1
g8252.t1,1,1,1,1,0,0,1,1,1,1
g8253.t1,1,1,1,1,1,0,1,1,0,1
g8254.t1,1,1,1,1,1,0,1,1,0,1
g8255.t1,1,1,1,1,1,0,1,1,0,1
g8256.t1,0,0,0,1,0,1,1,1,1,1
g8257.t1,0,0,0,1,0,1,1,1,1,1
g8258.t1,1,1,1,1,0,1,1,1,1,1
g8259.t1,1,1,1,1,0,1,1,1,1,1
g8260.t1,1,1,1,1,0,0,1,1,0,1
g8261.t1,1,1,1,1,0,0,1,1,0,1
g8262.t1,1,1,1,0,0,0,1,1,0,1
g8263.t1,1,1,1,1,1,0,1,1,0,1
g8264.t1,1,0,0,1,0,1,1,1,1,1
g8265.t1,1,1,1,1,0,1,1,1,0,1
g8266.t1,1,1,1,0,0,0,1,1,0,1
g8267.t1,1,1,1,0,0,0,1,1,1,1
g8268.t1,1,1,1,0,1,0,1,1,0,1
g8269.t1,1,1,1,1,0,0,1,1,0,1
g8270.t1,1,1,1,1,0,1,1,1,1,1
g8271.t1,1,1,1,1,1,0,1,1,0,1
g8272.t1,1,1,1,0,0,0,1,1,0,1
g8273.t1,0,0,0,1,0,0,1,1,1,1
g8274.t1,1,1,1,1,1,0,1,1,1,1
g8275.t1,1,1,1,1,1,0,1,1,0,1
g8276.t1,1,1,1,1,0,0,1,1,0,1
g8277.t1,1,1,1,1,0,1,1,1,0,1
g8278.t1,1,1,1,1,0,0,1,1,0,1
g8279.t1,1,1,1,0,0,0,1,1,0,1
g8280.t1,1,1,1,1,0,0,1,1,1,1
g8281.t1,1,1,1,0,0,0,1,1,0,1
g8282.t1,1,1,1,1,0,0,1,1,0,1
g8283.t1,1,1,1,1,0,1,1,1,1,1
g8284.t1,1,1,1,0,0,0,1,1,0,1
g8285.t1,1,1,1,1,0,0,1,1,0,1
g8286.t1,1,1,1,1,0,0,1,1,0,1
g8287.t1,1,1,1,1,0,0,1,1,1,1
g8288.t1,1,1,1,1,0,0,1,1,1,1
g8289.t1,0,0,0,1,0,1,1,1,1,1
g8290.t1,1,1,1,1,0,0,1,1,0,1
g8291.t1,0,0,0,1,0,1,1,1,0,1
g8292.t1,1,1,1,1,0,0,1,1,0,1
g8293.t1,1,1,1,0,0,1,1,1,0,1
g8294.t1,1,1,1,1,0,1,1,1,1,1
g8295.t1,1,1,1,1,1,0,1,1,0,1
g8296.t1,1,1,1,0,0,1,1,1,1,1
g8297.t1,1,1,1,1,1,0,1,1,0,1
g8298.t1,1,1,1,0,0,0,1,1,0,1
g8299.t1,1,1,1,1,0,0,1,1,0,1
g8300.t1,1,1,1,0,0,0,1,1,0,1
g8301.t1,1,1,1,0,1,0,1,1,0,1
g8302.t1,1,1,1,1,0,0,1,1,0,1
g8303.t1,1,1,1,1,0,0,1,1,0,1
g8304.t1,1,1,1,1,0,0,1,1,0,1
g8305.t1,1,1,1,1,0,0,1,1,0,1
g8306.t1,0,0,0,1,0,1,1,1,1,1
g8307.t1,1,1,1,1,0,0,1,1,0,1
g8308.t1,1,1,1,1,0,0,1,1,0,1
g8309.t1,1,1,1,0,0,0,1,1,0,1
g8310.t1,1,1,1,0,0,1,1,1,0,1
g8311.t1,1,1,1,0,0,0,1,1,0,1
g8312.t1,1,1,1,1,0,0,1,1,1,1
g8313.t1,1,1,1,1,0,1,1,1,0,1
g8314.t1,1,1,1,0,0,0,1,1,0,1
g8315.t1,0,0,0,0,1,1,1,1,1,1
g8316.t1,1,1,1,1,0,0,1,1,0,1
g8317.t1,1,1,1,1,0,1,1,1,1,1
g8318.t1,1,1,1,1,0,0,1,1,0,1
g8319.t1,1,1,1,1,1,0,1,1,0,1
g8320.t1,1,1,1,1,1,0,1,1,0,1
g8321.t1,1,1,1,1,0,1,1,1,0,1
g8322.t1,1,1,1,0,0,0,1,1,0,1
g8323.t1,1,1,1,1,0,1,1,1,1,1
g8324.t1,0,0,0,1,0,1,1,1,1,1
g8325.t1,1,1,1,1,0,0,1,1,0,1
g8326.t1,0,0,0,0,0,0,1,1,0,1
g8327.t1,0,0,0,1,0,0,1,1,0,1
g8328.t1,1,1,1,1,0,0,1,1,1,1
g8329.t1,1,1,1,1,0,0,1,1,1,1
g8330.t1,1,1,1,0,0,0,1,1,0,1
g8331.t1,1,1,1,0,0,0,1,1,1,1
g8332.t1,1,1,1,1,0,1,1,1,0,1
g8333.t1,1,1,1,1,0,0,1,1,0,1
g8334.t1,1,1,1,1,0,0,1,1,0,1
g8335.t1,1,1,1,1,0,0,1,1,0,1
g8336.t1,1,1,1,1,0,0,1,1,0,1
g8337.t1,1,1,1,0,0,0,1,1,0,1
g8338.t1,1,1,1,1,0,0,1,1,1,1
g8339.t1,1,1,1,1,1,0,1,1,0,1
g8340.t1,1,1,1,1,0,0,1,1,0,1
g8341.t1,1,1,1,0,0,1,1,1,1,1
g8342.t1,1,0,0,0,0,0,1,1,0,1
g8343.t1,0,0,0,0,0,0,1,1,0,1
g8344.t1,1,1,1,1,0,0,1,1,0,1
g8345.t1,1,1,1,1,0,0,1,1,0,1
g8346.t1,1,1,1,1,1,0,1,1,0,1
g8347.t1,0,0,0,1,0,0,1,1,0,1
g8348.t1,1,1,1,1,0,0,1,1,1,1
g8349.t1,1,1,0,0,0,1,1,1,0,1
g8350.t1,1,1,1,0,0,1,1,1,0,1
g8351.t1,1,1,1,1,0,0,1,1,0,1
g8352.t1,1,1,1,1,0,0,1,1,0,1
g8353.t1,1,1,1,1,0,0,1,1,0,1
g8354.t1,0,0,0,1,0,0,1,1,1,1
g8355.t1,1,1,1,1,0,0,1,1,1,1
g8356.t1,1,1,1,1,0,1,1,1,0,1
g8357.t1,1,1,1,1,0,0,1,1,1,1
g8358.t1,1,1,1,1,0,0,1,0,1,1
g8359.t1,1,1,1,1,0,0,1,1,0,1
g8360.t1,1,0,0,1,0,1,1,1,1,1
g8361.t1,1,1,1,1,0,1,1,1,1,1
g8362.t1,1,1,1,1,1,0,1,1,0,1
g8363.t1,1,1,0,1,0,1,1,1,1,1
g8364.t1,1,1,1,1,0,1,1,1,0,1
g8365.t1,1,1,1,1,0,0,1,1,0,1
g8366.t1,1,1,0,1,0,1,1,1,1,1
g8367.t1,1,1,1,1,0,0,1,1,1,1
g8368.t1,0,0,0,1,0,1,1,1,1,1
g8369.t1,1,1,1,1,1,0,1,1,0,1
g8370.t1,1,1,1,1,0,0,1,1,0,1
g8371.t1,1,1,1,1,1,1,1,1,0,1
g8372.t1,1,1,1,1,1,0,1,0,1,1
g8373.t1,1,1,1,0,0,0,1,1,0,1
g8374.t1,1,1,1,1,0,0,1,1,0,1
g8375.t1,1,1,1,1,0,0,1,1,0,1
g8376.t1,0,0,0,1,0,1,1,1,1,1
g8377.t1,1,1,1,1,0,0,1,1,1,1
g8378.t1,1,1,1,1,0,0,1,1,0,1
g8379.t1,0,0,0,0,0,0,1,1,0,1
g8380.t1,0,0,0,1,0,0,1,1,1,1
g8381.t1,1,1,1,1,0,0,1,1,0,1
g8382.t1,1,1,1,0,0,1,1,1,0,1
g8383.t1,1,1,1,1,0,1,1,1,1,1
g8384.t1,1,1,1,1,0,0,1,1,1,1
g8385.t1,1,1,1,1,0,0,1,1,1,1
g8386.t1,1,1,1,1,1,0,1,1,0,1
g8387.t1,1,1,1,1,0,0,1,1,1,1
g8388.t1,1,1,1,1,0,1,1,1,0,1
g8389.t1,0,0,0,1,0,1,1,1,1,1
g8390.t1,1,1,1,1,0,0,1,1,0,1
g8391.t1,0,0,0,1,0,1,1,1,1,1
g8392.t1,1,1,1,1,0,0,1,1,1,1
g8393.t1,1,1,1,1,1,0,1,1,1,1
g8394.t1,0,0,0,0,0,1,1,1,0,1
g8395.t1,1,1,1,1,0,0,1,1,0,1
g8396.t1,0,0,0,0,0,0,1,1,0,1
g8397.t1,1,1,1,0,0,0,1,1,0,1
g8398.t1,1,1,1,1,0,0,1,1,0,1
g8399.t1,1,1,1,1,0,0,1,1,0,1
g8400.t1,1,1,1,1,0,0,1,1,0,1
g8401.t1,1,1,1,1,0,0,1,1,0,1
g8402.t1,1,1,1,1,1,0,1,1,0,1
g8403.t1,1,1,1,1,0,0,0,1,1,1
g8404.t1,1,1,1,1,0,0,1,0,0,1
g8405.t1,1,1,1,0,0,0,1,1,1,1
g8406.t1,1,1,1,0,0,0,1,1,0,1
g8407.t1,1,1,1,0,0,0,1,1,1,1
g8408.t1,1,1,1,1,0,0,1,1,0,1
g8409.t1,1,1,1,1,0,0,1,1,1,1
g8410.t1,1,1,0,1,0,1,1,1,0,1
g8411.t1,1,1,1,0,0,0,1,1,1,1
g8412.t1,1,1,1,0,1,0,1,1,1,1
g8413.t1,1,1,1,1,0,0,1,1,0,1
g8414.t1,1,1,1,1,0,0,1,1,0,1
g8415.t1,1,1,1,1,0,0,1,1,0,1
g8416.t1,1,1,1,1,0,0,1,1,1,1
g8417.t1,1,1,1,1,0,0,1,1,0,1
g8418.t1,1,1,0,1,0,1,1,1,1,1
g8419.t1,1,1,1,1,0,0,1,1,0,1
g8420.t1,1,1,1,1,0,1,1,1,1,1
g8421.t1,1,1,1,0,0,0,1,1,0,1
g8422.t1,1,1,1,0,0,0,1,1,0,1
g8423.t1,1,0,0,0,1,1,1,1,0,1
g8424.t1,1,1,1,1,0,0,1,1,0,1
g8425.t1,1,1,1,0,0,1,1,1,1,1
g8426.t1,1,1,1,1,1,0,1,1,0,1
g8427.t1,1,1,1,1,0,0,1,1,0,1
g8428.t1,1,1,1,1,0,0,1,1,1,1
g8429.t1,0,0,0,1,0,0,1,1,1,1
g8430.t1,0,0,0,1,0,1,1,1,1,1
g8431.t1,1,1,1,1,1,0,1,1,1,1
g8432.t1,1,1,1,1,1,0,1,1,0,1
g8433.t1,1,1,1,1,0,0,1,1,0,1
g8434.t1,1,1,1,0,0,0,1,1,1,1
g8435.t1,0,0,0,0,1,1,1,1,1,1
g8436.t1,1,1,1,1,0,0,1,1,1,1
g8437.t1,1,1,1,0,0,0,1,1,0,1
g8438.t1,1,1,1,1,0,1,1,1,0,1
g8439.t1,1,1,1,1,0,1,1,1,1,1
g8440.t1,1,1,1,1,0,0,1,1,0,1
g8441.t1,1,1,1,1,1,0,1,1,0,1
g8442.t1,1,1,1,1,1,0,1,1,0,1
g8443.t1,1,1,1,0,0,0,1,0,0,1
g8444.t1,1,1,1,1,1,0,1,1,1,1
g8445.t1,0,0,0,1,0,0,1,1,1,1
g8446.t1,1,1,1,1,0,0,1,1,0,1
g8447.t1,1,1,1,1,0,0,1,1,0,1
g8448.t1,1,1,1,1,1,0,1,1,1,1
g8449.t1,1,1,1,1,0,0,1,1,0,1
g8450.t1,1,1,1,1,0,0,1,1,0,1
g8451.t1,1,1,1,0,0,1,1,1,1,1
g8452.t1,1,0,0,1,0,1,1,1,1,1
g8453.t1,1,1,1,1,1,0,1,1,0,1
g8454.t1,0,0,0,1,0,0,1,1,1,1
g8455.t1,1,1,1,0,0,0,1,1,0,1
g8456.t1,1,1,1,1,0,0,1,1,0,1
g8457.t1,1,1,1,1,0,0,0,1,0,1
g8458.t1,1,1,1,1,1,0,1,1,0,1
g8459.t1,1,1,1,1,0,1,1,1,0,1
g8460.t1,1,1,1,1,0,0,1,1,1,1
g8461.t1,1,1,1,0,0,1,1,1,0,1
g8462.t1,1,1,1,0,0,1,1,1,0,1
g8463.t1,1,1,1,1,0,0,1,1,0,1
g8464.t1,1,1,1,0,0,0,1,1,1,1
g8465.t1,1,1,1,0,0,0,1,1,1,1
g8466.t1,1,1,1,1,0,1,1,1,0,1
g8467.t1,1,1,1,1,0,0,1,1,0,1
g8468.t1,1,1,1,0,0,0,1,1,0,1
g8469.t1,1,1,1,1,0,0,1,1,0,1
g8470.t1,1,1,1,1,0,0,1,1,1,1
g8471.t1,1,1,1,1,1,0,1,1,0,1
g8472.t1,0,0,0,1,0,0,1,1,1,1
g8473.t1,1,1,1,1,0,0,1,1,0,1
g8474.t1,1,1,1,1,0,0,1,1,0,1
g8475.t1,1,1,1,1,0,0,1,1,0,1
g8476.t1,1,1,0,0,0,0,1,1,0,1
g8477.t1,1,1,1,0,0,0,1,1,0,1
g8478.t1,1,1,1,0,0,0,1,1,0,1
g8479.t1,1,1,1,1,0,0,1,1,0,1
g8480.t1,1,1,1,1,0,1,1,1,1,1
g8481.t1,1,1,1,0,0,1,1,1,1,1
g8482.t1,1,1,1,0,0,0,1,1,0,1
g8483.t1,1,0,0,1,0,0,1,1,1,1
g8484.t1,1,1,1,0,0,0,1,1,0,1
g8485.t1,1,1,1,1,0,0,1,1,1,1
g8486.t1,0,0,0,1,0,1,1,1,1,1
g8487.t1,0,0,0,1,0,1,1,1,1,1
g8488.t1,1,1,1,0,0,0,1,1,1,1
g8489.t1,1,1,1,1,0,0,1,1,1,1
g8490.t1,1,1,1,1,0,0,1,1,0,1
g8491.t1,1,1,1,0,0,0,1,1,0,1
g8492.t1,1,1,1,1,0,1,1,1,1,1
g8493.t1,1,1,1,1,1,0,1,1,0,1
g8494.t1,1,1,1,1,1,1,1,1,0,1
g8495.t1,0,0,0,1,0,0,1,1,1,1
g8496.t1,0,0,0,1,0,1,1,1,1,1
g8497.t1,1,1,1,0,0,0,1,0,0,1
g8498.t1,1,1,1,1,0,0,1,1,0,1
g8499.t1,1,1,1,1,0,0,1,1,0,1
g8500.t1,1,1,1,1,0,0,1,1,0,1
g8501.t1,1,1,1,0,0,0,1,1,0,1
g8502.t1,1,1,0,1,0,1,1,1,1,1
g8503.t1,0,0,0,1,0,1,1,1,1,1
g8504.t1,1,1,1,1,0,0,1,1,1,1
g8505.t1,1,1,1,1,1,0,1,1,0,1
g8506.t1,0,0,0,1,0,0,1,1,1,1
g8507.t1,1,1,1,1,0,0,1,1,0,1
g8508.t1,1,1,1,0,0,0,1,1,0,1
g8509.t1,1,1,1,1,0,0,1,1,1,1
g8510.t1,1,1,1,0,0,0,1,1,0,1
g8511.t1,1,1,1,1,0,0,1,1,0,1
g8512.t1,1,1,1,0,0,0,1,1,1,1
g8513.t1,1,1,1,0,0,0,1,1,0,1
g8514.t1,1,1,1,1,0,0,1,1,0,1
g8515.t1,1,1,1,1,0,0,1,1,0,1
g8516.t1,1,1,1,1,0,0,1,1,0,1
g8517.t1,1,1,1,0,0,0,1,1,0,1
g8518.t1,1,1,1,1,0,0,1,1,0,1
g8519.t1,0,0,0,1,0,0,1,1,1,1
g8520.t1,1,1,1,1,0,1,1,1,1,1
g8521.t1,1,1,1,0,0,0,1,1,0,1
g8522.t1,0,0,0,1,0,0,1,1,0,1
g8523.t1,1,1,1,0,0,0,1,1,0,1
g8524.t1,1,1,1,1,0,0,1,1,1,1
g8525.t1,1,0,0,1,0,0,1,1,1,1
g8526.t1,1,1,1,1,0,0,1,1,0,1
g8527.t1,1,1,1,1,0,0,1,1,1,1
g8528.t1,1,1,1,1,0,0,1,1,1,1
g8529.t1,1,0,0,1,0,1,1,1,1,1
g8530.t1,1,0,0,1,0,1,1,1,1,1
g8531.t1,1,1,1,0,0,0,1,1,0,1
g8532.t1,0,0,0,1,0,1,1,1,1,1
g8533.t1,1,1,1,0,0,0,1,1,1,1
g8534.t1,1,1,1,1,0,0,1,1,1,1
g8535.t1,1,1,1,1,0,0,1,1,0,1
g8536.t1,1,1,1,0,0,1,1,1,1,1
g8537.t1,1,1,1,1,0,0,1,1,1,1
g8538.t1,1,1,1,0,0,0,1,1,0,1
g8539.t1,0,0,0,1,0,0,1,1,0,1
g8540.t1,1,1,1,1,0,0,1,1,0,1
g8541.t1,1,1,1,1,0,0,1,1,0,1
g8542.t1,1,1,1,1,0,0,1,1,1,1
g8543.t1,0,0,0,1,0,0,1,1,1,1
g8544.t1,0,0,0,1,0,1,1,1,1,1
g8545.t1,1,1,1,1,0,0,1,1,0,1
g8546.t1,1,1,1,1,0,0,1,1,0,1
g8547.t1,1,1,1,1,0,0,1,1,1,1
g8548.t1,1,1,1,1,0,0,1,1,0,1
g8549.t1,1,1,1,0,0,0,1,1,0,1
g8550.t1,1,1,1,1,0,0,1,1,0,1
g8551.t1,1,1,1,0,0,0,1,1,0,1
g8552.t1,1,1,1,1,0,0,1,1,0,1
g8553.t1,1,1,1,1,0,1,1,1,0,1
g8554.t1,0,0,0,0,0,0,1,1,0,1
g8555.t1,1,1,1,0,0,0,1,1,0,1
g8556.t1,1,1,0,1,0,0,1,1,1,1
g8557.t1,1,1,1,1,0,0,1,1,1,1
g8558.t1,1,1,0,1,0,1,1,1,1,1
g8559.t1,1,1,1,0,0,0,1,1,1,1
g8560.t1,1,1,1,1,0,0,1,1,0,1
g8561.t1,1,1,1,1,0,1,1,1,1,1
g8562.t1,1,1,1,1,0,0,1,1,0,1
g8563.t1,1,1,1,0,0,0,1,1,0,1
g8564.t1,1,1,1,1,0,0,1,1,0,1
g8565.t1,1,1,1,1,0,0,1,1,0,1
g8566.t1,1,1,1,1,0,0,1,1,0,1
g8567.t1,1,1,1,1,0,0,1,1,0,1
g8568.t1,0,0,0,0,0,0,1,1,1,1
g8569.t1,1,1,1,1,0,0,1,1,1,1
g8570.t1,1,1,1,1,0,0,1,1,0,1
g8571.t1,0,0,0,1,0,0,1,1,0,1
g8572.t1,1,1,1,1,1,0,1,1,0,1
g8573.t1,1,1,1,1,0,0,1,1,1,1
g8574.t1,1,1,1,1,0,0,1,1,1,1
g8575.t1,1,1,1,0,0,0,1,1,0,1
g8576.t1,1,1,1,1,0,0,1,1,1,1
g8577.t1,0,0,0,1,0,1,1,1,1,1
g8578.t1,1,1,1,1,0,0,1,1,1,1
g8579.t1,1,1,1,0,0,0,1,0,1,1
g8580.t1,1,1,1,1,0,0,1,1,1,1
g8581.t1,1,1,1,1,0,0,1,1,1,1
g8582.t1,1,1,1,1,0,0,1,1,0,1
g8583.t1,1,1,1,1,0,0,1,1,0,1
g8584.t1,1,1,0,0,0,0,1,1,0,1
g8585.t1,1,1,1,0,0,1,1,1,1,1
g8586.t1,1,1,1,1,0,0,1,1,0,1
g8587.t1,0,0,0,1,0,1,1,1,1,1
g8588.t1,1,1,1,1,0,0,1,1,0,1
g8589.t1,1,1,1,1,0,0,1,1,1,1
g8590.t1,0,0,0,1,0,0,1,1,1,1
g8591.t1,1,1,1,1,0,0,1,1,0,1
g8592.t1,1,1,1,0,0,0,1,1,0,1
